states,year,quarter,trans_type,trans_counts,amount,brand,user_counts,percentage,level
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Realme,897.0,0.048236179823617,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,OnePlus,855.0,0.045977629597762,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Motorola,561.0,0.030167778016777,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Apple,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Huawei,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Lenovo,426.0,0.022908152290815,state_aggregated
andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459.872972583,Others,1664.0,0.08948160894816,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Xiaomi,4576.0,0.246074424607442,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Samsung,3567.0,0.191815444181544,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Vivo,3420.0,0.183910518391051,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Oppo,1600.0,0.086040008604,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Realme,897.0,0.048236179823617,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,OnePlus,855.0,0.045977629597762,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Motorola,561.0,0.030167778016777,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Apple,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Huawei,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Lenovo,426.0,0.022908152290815,state_aggregated
andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345.86839552,Others,1664.0,0.08948160894816,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Xiaomi,4576.0,0.246074424607442,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Samsung,3567.0,0.191815444181544,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Vivo,3420.0,0.183910518391051,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Oppo,1600.0,0.086040008604,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Realme,897.0,0.048236179823617,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,OnePlus,855.0,0.045977629597762,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Motorola,561.0,0.030167778016777,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Apple,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Huawei,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Lenovo,426.0,0.022908152290815,state_aggregated
andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589.8469614363,Others,1664.0,0.08948160894816,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Xiaomi,4576.0,0.246074424607442,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Samsung,3567.0,0.191815444181544,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Vivo,3420.0,0.183910518391051,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Oppo,1600.0,0.086040008604,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Realme,897.0,0.048236179823617,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,OnePlus,855.0,0.045977629597762,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Motorola,561.0,0.030167778016777,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Apple,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Huawei,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Lenovo,426.0,0.022908152290815,state_aggregated
andaman-&-nicobar-islands,2019,1,Financial Services,62,116250.436718611,Others,1664.0,0.08948160894816,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Xiaomi,4576.0,0.246074424607442,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Samsung,3567.0,0.191815444181544,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Vivo,3420.0,0.183910518391051,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Oppo,1600.0,0.086040008604,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Realme,897.0,0.048236179823617,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,OnePlus,855.0,0.045977629597762,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Motorola,561.0,0.030167778016777,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Apple,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Huawei,515.0,0.027694127769412,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Lenovo,426.0,0.022908152290815,state_aggregated
andaman-&-nicobar-islands,2019,1,Others,283,497094.6484417205,Others,1664.0,0.08948160894816,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Xiaomi,5296.0,0.24370714647278,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Samsung,4165.0,0.191661681468869,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Vivo,4102.0,0.188762597211357,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Oppo,1905.0,0.087662785881919,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Realme,1012.0,0.046569416961943,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,OnePlus,950.0,0.043716349914868,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Huawei,644.0,0.029635083521236,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Motorola,630.0,0.028990842575123,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Apple,569.0,0.026183792738484,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Lenovo,477.0,0.021950209378307,state_aggregated
andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448.256212333,Others,1981.0,0.091160093875109,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Xiaomi,5296.0,0.24370714647278,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Samsung,4165.0,0.191661681468869,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Vivo,4102.0,0.188762597211357,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Oppo,1905.0,0.087662785881919,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Realme,1012.0,0.046569416961943,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,OnePlus,950.0,0.043716349914868,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Huawei,644.0,0.029635083521236,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Motorola,630.0,0.028990842575123,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Apple,569.0,0.026183792738484,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Lenovo,477.0,0.021950209378307,state_aggregated
andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358.6665284,Others,1981.0,0.091160093875109,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Xiaomi,5296.0,0.24370714647278,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Samsung,4165.0,0.191661681468869,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Vivo,4102.0,0.188762597211357,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Oppo,1905.0,0.087662785881919,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Realme,1012.0,0.046569416961943,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,OnePlus,950.0,0.043716349914868,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Huawei,644.0,0.029635083521236,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Motorola,630.0,0.028990842575123,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Apple,569.0,0.026183792738484,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Lenovo,477.0,0.021950209378307,state_aggregated
andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152.616619372,Others,1981.0,0.091160093875109,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Xiaomi,5296.0,0.24370714647278,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Samsung,4165.0,0.191661681468869,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Vivo,4102.0,0.188762597211357,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Oppo,1905.0,0.087662785881919,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Realme,1012.0,0.046569416961943,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,OnePlus,950.0,0.043716349914868,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Huawei,644.0,0.029635083521236,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Motorola,630.0,0.028990842575123,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Apple,569.0,0.026183792738484,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Lenovo,477.0,0.021950209378307,state_aggregated
andaman-&-nicobar-islands,2019,2,Financial Services,124,113278.91371326068,Others,1981.0,0.091160093875109,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Xiaomi,5296.0,0.24370714647278,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Samsung,4165.0,0.191661681468869,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Vivo,4102.0,0.188762597211357,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Oppo,1905.0,0.087662785881919,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Realme,1012.0,0.046569416961943,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,OnePlus,950.0,0.043716349914868,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Huawei,644.0,0.029635083521236,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Motorola,630.0,0.028990842575123,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Apple,569.0,0.026183792738484,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Lenovo,477.0,0.021950209378307,state_aggregated
andaman-&-nicobar-islands,2019,2,Others,377,671471.222589792,Others,1981.0,0.091160093875109,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Xiaomi,5819.0,0.243157410889641,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Vivo,4685.0,0.195771175462788,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Samsung,4508.0,0.188374911203042,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Oppo,2108.0,0.088086582257323,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Realme,1158.0,0.048389118716309,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,OnePlus,1045.0,0.043667209895115,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Huawei,725.0,0.030295432702352,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Motorola,660.0,0.027579290460072,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Apple,630.0,0.026325686348251,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Lenovo,483.0,0.020183026200325,state_aggregated
andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737.705916681,Others,2110.0,0.088170155864777,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Xiaomi,5819.0,0.243157410889641,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Vivo,4685.0,0.195771175462788,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Samsung,4508.0,0.188374911203042,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Oppo,2108.0,0.088086582257323,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Realme,1158.0,0.048389118716309,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,OnePlus,1045.0,0.043667209895115,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Huawei,725.0,0.030295432702352,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Motorola,660.0,0.027579290460072,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Apple,630.0,0.026325686348251,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Lenovo,483.0,0.020183026200325,state_aggregated
andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821.10344613,Others,2110.0,0.088170155864777,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Xiaomi,5819.0,0.243157410889641,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Vivo,4685.0,0.195771175462788,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Samsung,4508.0,0.188374911203042,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Oppo,2108.0,0.088086582257323,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Realme,1158.0,0.048389118716309,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,OnePlus,1045.0,0.043667209895115,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Huawei,725.0,0.030295432702352,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Motorola,660.0,0.027579290460072,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Apple,630.0,0.026325686348251,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Lenovo,483.0,0.020183026200325,state_aggregated
andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734.574846684,Others,2110.0,0.088170155864777,state_aggregated
andaman-&-nicobar-islands,2019,3,Financial Services,50,158857.94315586874,Xiaomi,5819.0,0.243157410889641,state_aggregated
andaman-&-nicobar-islands,2019,3,Financial Services,50,158857.94315586874,Vivo,4685.0,0.195771175462788,state_aggregated
andaman-&-nicobar-islands,2019,3,Financial Services,50,158857.94315586874,Samsung,4508.0,0.188374911203042,state_aggregated
andaman-&-nicobar-islands,2019,3,Financial Services,50,158857.94315586874,Oppo,2108.0,0.088086582257323,state_aggregated
